date,day_of_week,time_of_day,rides_count,gmv,avg_fare,avg_dist
2024-06-26,Wednesday,4_night,13,5504.21,423.40076923076924,7.554615384615385
2024-06-27,Thursday,1_morning,36,12847.25,356.86805555555554,5.986666666666667
2024-06-27,Thursday,2_daytime,32,13259.49,427.7254838709677,7.678387096774194
2024-06-27,Thursday,3_evening,55,17218.13,318.85425925925927,5.07537037037037
2024-06-27,Thursday,4_night,11,3810.17,346.3790909090909,5.677272727272728
2024-06-28,Friday,1_morning,47,18342.2,390.25957446808513,6.785744680851064
2024-06-28,Friday,2_daytime,36,13808.56,406.1341176470588,7.1382352941176475
2024-06-28,Friday,3_evening,48,16795.989999999998,357.36148936170207,5.990212765957447
2024-06-28,Friday,4_night,12,4236.360000000001,353.03000000000003,5.993333333333333
2024-06-29,Saturday,1_morning,49,15835.61,344.25239130434784,5.741086956521738
2024-06-29,Saturday,2_daytime,31,9974.08,332.46933333333334,5.500333333333333
2024-06-29,Saturday,3_evening,44,10650.69,247.69046511627909,3.4458139534883716
2024-06-29,Saturday,4_night,12,4650.33,387.5275,6.7925
2024-06-30,Sunday,1_morning,29,11952.78,412.1648275862069,7.357241379310345
2024-06-30,Sunday,2_daytime,34,11157.89,348.6840625,5.8303125
2024-06-30,Sunday,3_evening,43,15853.62,368.68883720930233,6.347674418604651
2024-06-30,Sunday,4_night,14,5032.04,359.43142857142857,6.095714285714286
2024-07-01,Monday,1_morning,38,12163.58,328.7454054054054,5.337297297297297
2024-07-01,Monday,2_daytime,30,10281.14,354.52206896551724,5.971724137931035
2024-07-01,Monday,3_evening,50,17045.54,355.1154166666667,5.969166666666666
2024-07-01,Monday,4_night,8,1876.53,268.0757142857143,3.802857142857143
2024-07-02,Tuesday,1_morning,48,17697.15,368.690625,6.294999999999999
2024-07-02,Tuesday,2_daytime,40,14638.04,375.334358974359,6.475897435897436
2024-07-02,Tuesday,3_evening,51,15837.779999999999,310.5447058823529,4.917843137254902
2024-07-02,Tuesday,4_night,11,3296.59,299.69,4.568181818181818
2024-07-03,Wednesday,1_morning,41,14143.52,344.9639024390244,5.735121951219512
2024-07-03,Wednesday,2_daytime,38,12023.99,324.9727027027027,5.227297297297297
2024-07-03,Wednesday,3_evening,44,13833.73,329.3745238095238,5.354761904761905
2024-07-03,Wednesday,4_night,10,3586.3,358.63,6.038
2024-07-04,Thursday,1_morning,34,13450.71,395.6091176470588,6.903823529411764
2024-07-04,Thursday,2_daytime,32,12229.19,382.1621875,6.47875
2024-07-04,Thursday,3_evening,46,18458.64,410.192,7.341111111111112
2024-07-04,Thursday,4_night,22,6459.15,307.5785714285714,4.861428571428571
2024-07-05,Friday,1_morning,30,13064.83,466.6010714285714,8.717142857142857
2024-07-05,Friday,2_daytime,32,13288.359999999999,428.65677419354836,7.779354838709677
2024-07-05,Friday,3_evening,58,19041.92,340.03428571428566,5.575
2024-07-05,Friday,4_night,18,5287.1900000000005,311.0111764705883,4.95
2024-07-06,Saturday,1_morning,35,11604.86,331.5674285714286,5.425428571428571
2024-07-06,Saturday,2_daytime,37,14789.3,399.7108108108108,7.042432432432432
2024-07-06,Saturday,3_evening,48,16187.23,367.8915909090909,6.331590909090909
2024-07-06,Saturday,4_night,21,6759.26,337.963,5.633
2024-07-07,Sunday,1_morning,36,12375.87,343.7741666666667,5.730833333333333
2024-07-07,Sunday,2_daytime,35,10558.07,329.9396875,5.405625
2024-07-07,Sunday,3_evening,38,12508.77,338.0748648648649,5.585135135135135
2024-07-07,Sunday,4_night,11,3928.1,392.81,7.026000000000001
2024-07-08,Monday,1_morning,38,16364.56,430.64631578947365,7.769473684210527
2024-07-08,Monday,2_daytime,44,16802.36,409.81365853658536,7.278048780487804
2024-07-08,Monday,3_evening,35,13127.07,386.09029411764703,6.766470588235294
2024-07-08,Monday,4_night,13,3371.44,259.34153846153845,3.6576923076923076
2024-07-09,Tuesday,1_morning,37,12461.9,336.8081081081081,5.474324324324324
2024-07-09,Tuesday,2_daytime,33,10020.4,323.23870967741937,5.220645161290323
2024-07-09,Tuesday,3_evening,57,17706.78,316.1925,5.0925
2024-07-09,Tuesday,4_night,10,2961.13,329.01444444444445,5.271111111111112
2024-07-10,Wednesday,1_morning,49,17797.85,370.7885416666666,6.355833333333333
2024-07-10,Wednesday,2_daytime,36,10599.77,302.8505714285714,4.769428571428572
2024-07-10,Wednesday,3_evening,58,18993.420000000002,339.1682142857143,5.573214285714286
2024-07-10,Wednesday,4_night,17,7193.28,423.1341176470588,7.434117647058823
2024-07-11,Thursday,1_morning,44,14016.61,325.96767441860464,5.283953488372093
2024-07-11,Thursday,2_daytime,36,11876.18,359.8842424242424,6.086363636363636
2024-07-11,Thursday,3_evening,58,18992.74,333.2059649122807,5.414385964912281
2024-07-11,Thursday,4_night,9,4123.63,515.45375,9.8
2024-07-12,Friday,1_morning,54,18570.329999999998,350.3835849056603,5.811509433962264
2024-07-12,Friday,2_daytime,34,11290.19,342.1269696969697,5.640606060606061
2024-07-12,Friday,3_evening,50,13098.44,272.88416666666666,3.9716666666666662
2024-07-12,Friday,4_night,16,4488.93,299.262,4.739999999999999
2024-07-13,Saturday,1_morning,27,6841.33,310.9695454545454,4.9763636363636365
2024-07-13,Saturday,2_daytime,27,9347.52,346.20444444444445,5.739629629629629
2024-07-13,Saturday,3_evening,56,14757.15,301.16632653061225,4.665510204081633
2024-07-13,Saturday,4_night,5,1979.64,395.928,7.014
2024-07-14,Sunday,1_morning,43,16118.23,393.12756097560975,6.8358536585365846
2024-07-14,Sunday,2_daytime,39,12691.91,325.4335897435897,5.303333333333334
2024-07-14,Sunday,3_evening,60,20402.03,357.93035087719295,6.004736842105263
2024-07-14,Sunday,4_night,10,2652.2799999999997,294.69777777777773,4.430000000000001
2024-07-15,Monday,1_morning,42,13902.59,331.01404761904763,5.371428571428571
2024-07-15,Monday,2_daytime,39,11155.0,301.4864864864865,4.712432432432433
2024-07-15,Monday,3_evening,43,13372.82,310.9958139534884,4.9872093023255815
2024-07-15,Monday,4_night,12,3899.0499999999997,354.4590909090909,6.075454545454545
2024-07-16,Tuesday,1_morning,29,8551.32,305.4042857142857,4.736785714285714
2024-07-16,Tuesday,2_daytime,32,11111.220000000001,370.374,6.527333333333333
2024-07-16,Tuesday,3_evening,43,12785.66,311.8453658536585,4.922439024390243
2024-07-16,Tuesday,4_night,15,6261.21,417.414,7.533333333333333
2024-07-17,Wednesday,1_morning,35,14506.17,426.6520588235294,7.651470588235293
2024-07-17,Wednesday,2_daytime,30,9049.72,312.05931034482757,4.89551724137931
2024-07-17,Wednesday,3_evening,39,13887.25,375.3310810810811,6.411351351351351
2024-07-17,Wednesday,4_night,17,5926.12,370.3825,6.4262500000000005
2024-07-18,Thursday,1_morning,34,10746.48,316.0729411764706,5.013235294117647
2024-07-18,Thursday,2_daytime,36,11842.85,328.96805555555557,5.358888888888889
2024-07-18,Thursday,3_evening,50,17795.19,355.9038,6.0412
2024-07-18,Thursday,4_night,8,2551.7799999999997,318.97249999999997,5.11375
2024-07-19,Friday,1_morning,30,11679.2,389.3066666666667,6.766333333333334
2024-07-19,Friday,2_daytime,39,11977.84,323.7254054054054,5.1386486486486485
2024-07-19,Friday,3_evening,53,17089.77,335.09352941176473,5.562941176470588
2024-07-19,Friday,4_night,15,5484.17,365.61133333333333,6.228
2024-07-20,Saturday,1_morning,35,10892.23,311.2065714285714,4.8748571428571426
2024-07-20,Saturday,2_daytime,40,14716.17,377.3376923076923,6.507948717948718
2024-07-20,Saturday,3_evening,44,14781.75,343.76162790697674,5.689302325581395
2024-07-20,Saturday,4_night,13,3523.33,271.0253846153846,4.039230769230769
2024-07-21,Sunday,1_morning,36,14553.94,428.0570588235294,7.7429411764705875
2024-07-21,Sunday,2_daytime,32,10374.27,324.1959375,5.255625
2024-07-21,Sunday,3_evening,39,11492.44,294.6779487179487,4.542051282051282
2024-07-21,Sunday,4_night,8,3727.61,465.95125,8.725
2024-07-22,Monday,1_morning,39,12721.88,334.7863157894737,5.551842105263158
2024-07-22,Monday,2_daytime,33,12100.12,390.32645161290327,6.7454838709677425
2024-07-22,Monday,3_evening,51,20154.74,403.0948,7.1138
2024-07-22,Monday,4_night,10,3787.42,378.742,6.751
2024-07-23,Tuesday,1_morning,40,17063.74,449.04578947368424,8.241052631578947
2024-07-23,Tuesday,2_daytime,36,12246.77,349.9077142857143,5.852857142857142
2024-07-23,Tuesday,3_evening,62,18434.87,312.4554237288135,4.972203389830509
2024-07-23,Tuesday,4_night,17,6454.91,379.7005882352941,6.445294117647059
2024-07-24,Wednesday,1_morning,34,11603.94,362.623125,6.1975
2024-07-24,Wednesday,2_daytime,39,13477.04,354.6589473684211,5.997105263157894
2024-07-24,Wednesday,3_evening,46,15012.85,341.20113636363635,5.709772727272727
2024-07-24,Wednesday,4_night,13,3584.17,298.68083333333334,4.655833333333333
2024-07-25,Thursday,1_morning,46,14201.67,315.5926666666667,5.045555555555556
2024-07-25,Thursday,2_daytime,30,9922.91,330.76366666666667,5.376333333333333
2024-07-25,Thursday,3_evening,44,15378.75,366.1607142857143,6.130238095238096
2024-07-25,Thursday,4_night,16,5102.47,318.904375,5.164375
2024-07-26,Friday,1_morning,52,16366.99,327.33979999999997,5.2934
2024-07-26,Friday,2_daytime,34,10578.33,311.12735294117647,4.921176470588235
2024-07-26,Friday,3_evening,48,14844.34,309.25708333333336,4.87125
2024-07-26,Friday,4_night,12,3510.12,292.51,4.441666666666666
2024-07-27,Saturday,1_morning,47,16820.45,365.66195652173917,6.186739130434782
2024-07-27,Saturday,2_daytime,33,11808.4,369.0125,6.2665625
2024-07-27,Saturday,3_evening,42,13250.26,315.48238095238094,5.042380952380952
2024-07-27,Saturday,4_night,8,2325.52,387.58666666666664,6.665
2024-07-28,Sunday,1_morning,38,13079.53,344.1981578947369,5.691842105263158
2024-07-28,Sunday,2_daytime,27,10391.5,384.8703703703704,6.633333333333333
2024-07-28,Sunday,3_evening,43,16654.74,416.36850000000004,7.40475
2024-07-28,Sunday,4_night,9,3860.48,428.9422222222222,7.862222222222223
2024-07-29,Monday,1_morning,39,13235.8,357.7243243243243,6.104324324324325
2024-07-29,Monday,2_daytime,30,10104.59,348.4341379310345,5.79551724137931
2024-07-29,Monday,3_evening,60,21501.76,358.36266666666666,5.982333333333333
2024-07-29,Monday,4_night,9,3871.7599999999998,430.19555555555553,7.664444444444445
2024-07-30,Tuesday,1_morning,50,17129.87,342.5974,5.67
2024-07-30,Tuesday,2_daytime,24,8454.1,367.5695652173913,6.393478260869564
2024-07-30,Tuesday,3_evening,45,16178.77,376.2504651162791,6.485116279069768
2024-07-30,Tuesday,4_night,5,1759.7,351.94,5.83
2024-07-31,Wednesday,1_morning,32,8521.41,274.8841935483871,4.07
2024-07-31,Wednesday,2_daytime,44,12823.63,305.3245238095238,4.747619047619048
2024-07-31,Wednesday,3_evening,43,12962.64,324.066,5.2402500000000005
2024-07-31,Wednesday,4_night,12,4946.49,412.2075,7.345
2024-08-01,Thursday,1_morning,41,14123.67,362.1453846153846,6.105128205128205
2024-08-01,Thursday,2_daytime,26,8487.59,326.44576923076926,5.341923076923076
2024-08-01,Thursday,3_evening,52,15096.77,296.0150980392157,4.526666666666666
2024-08-01,Thursday,4_night,9,2578.41,286.49,4.233333333333333
2024-08-02,Friday,1_morning,54,19105.8,374.6235294117647,6.425490196078431
2024-08-02,Friday,2_daytime,32,11919.15,384.48870967741937,6.686774193548387
2024-08-02,Friday,3_evening,44,15369.9,384.2475,6.6385000000000005
2024-08-02,Friday,4_night,12,6804.05,567.0041666666667,11.015833333333333
2024-08-03,Saturday,1_morning,35,10512.54,309.1923529411765,4.955588235294118
2024-08-03,Saturday,2_daytime,36,11540.34,329.724,5.397142857142858
2024-08-03,Saturday,3_evening,40,13149.28,346.03368421052636,5.701578947368421
2024-08-03,Saturday,4_night,10,3265.88,326.588,5.447
2024-08-04,Sunday,1_morning,37,15243.84,411.99567567567567,7.281351351351352
2024-08-04,Sunday,2_daytime,39,13825.960000000001,373.6745945945946,6.533243243243243
2024-08-04,Sunday,3_evening,55,18992.13,358.34207547169814,6.134716981132075
2024-08-04,Sunday,4_night,11,3816.68,381.668,6.558
2024-08-05,Monday,1_morning,47,18857.28,401.2187234042553,7.1036170212765954
2024-08-05,Monday,2_daytime,33,11556.3,361.134375,6.053125
2024-08-05,Monday,3_evening,45,15589.73,362.55186046511625,6.170465116279069
2024-08-05,Monday,4_night,18,5453.92,363.5946666666667,6.266
2024-08-06,Tuesday,1_morning,49,22790.46,474.80125,8.782083333333334
2024-08-06,Tuesday,2_daytime,39,12872.96,338.7621052631579,5.610526315789474
2024-08-06,Tuesday,3_evening,34,11161.27,372.0423333333334,6.456333333333333
2024-08-06,Tuesday,4_night,11,3833.44,383.344,6.669
2024-08-07,Wednesday,1_morning,36,13578.64,377.1844444444444,6.53
2024-08-07,Wednesday,2_daytime,27,9472.99,378.9196,6.6112
2024-08-07,Wednesday,3_evening,39,12224.83,313.4571794871795,5.005641025641026
2024-08-07,Wednesday,4_night,10,4418.28,441.828,8.022
2024-08-08,Thursday,1_morning,47,16629.64,353.82212765957445,5.9955319148936175
2024-08-08,Thursday,2_daytime,32,9793.38,326.44599999999997,5.33
2024-08-08,Thursday,3_evening,47,15545.31,353.3025,5.910227272727273
2024-08-08,Thursday,4_night,12,4732.46,430.2236363636364,7.7718181818181815
2024-08-09,Friday,1_morning,40,13633.53,368.4737837837838,6.300540540540541
2024-08-09,Friday,2_daytime,42,14825.59,361.599756097561,6.115121951219512
2024-08-09,Friday,3_evening,52,18742.44,382.49877551020404,6.580816326530612
2024-08-09,Friday,4_night,11,3320.17,332.017,5.551
2024-08-10,Saturday,1_morning,40,14094.8,370.9157894736842,6.343947368421053
2024-08-10,Saturday,2_daytime,30,8391.54,299.6978571428572,4.629642857142857
2024-08-10,Saturday,3_evening,51,19092.52,406.223829787234,7.260000000000001
2024-08-10,Saturday,4_night,9,2578.77,368.3957142857143,6.402857142857143
2024-08-11,Sunday,1_morning,45,14931.89,339.3611363636364,5.652045454545455
2024-08-11,Sunday,2_daytime,39,12877.32,338.87684210526317,5.599473684210526
2024-08-11,Sunday,3_evening,45,12003.98,272.81772727272727,4.034545454545455
2024-08-11,Sunday,4_night,10,3976.79,397.679,6.981
2024-08-12,Monday,1_morning,42,15173.87,379.34675000000004,6.565
2024-08-12,Monday,2_daytime,36,11162.4,318.92571428571426,5.115428571428571
2024-08-12,Monday,3_evening,61,21740.84,356.4072131147541,5.985737704918033
2024-08-12,Monday,4_night,15,5005.54,333.7026666666667,5.505333333333334
2024-08-13,Tuesday,1_morning,36,12723.61,410.4390322580645,7.363225806451613
2024-08-13,Tuesday,2_daytime,37,11993.81,342.6802857142857,5.640285714285715
2024-08-13,Tuesday,3_evening,50,17559.13,351.18260000000004,5.8092
2024-08-13,Tuesday,4_night,15,4600.97,306.73133333333334,4.842
2024-08-14,Wednesday,1_morning,44,12393.92,309.848,4.9145
2024-08-14,Wednesday,2_daytime,46,16770.920000000002,381.15727272727275,6.591590909090908
2024-08-14,Wednesday,3_evening,45,14101.16,327.9339534883721,5.382790697674419
2024-08-14,Wednesday,4_night,11,3828.75,382.875,6.676
2024-08-15,Thursday,1_morning,56,17507.47,336.68211538461543,5.550961538461538
2024-08-15,Thursday,2_daytime,36,14133.72,403.8205714285714,7.089428571428571
2024-08-15,Thursday,3_evening,58,20879.24,372.84357142857147,6.420892857142857
2024-08-15,Thursday,4_night,14,4289.83,329.98692307692306,5.296923076923077
2024-08-16,Friday,1_morning,38,12984.67,381.9020588235294,6.615588235294118
2024-08-16,Friday,2_daytime,28,11059.75,409.6203703703704,7.272592592592593
2024-08-16,Friday,3_evening,51,19433.97,388.67940000000004,6.6858
2024-08-16,Friday,4_night,7,3315.58,473.6542857142857,8.668571428571429
2024-08-17,Saturday,1_morning,35,14629.97,443.3324242424242,8.066969696969696
2024-08-17,Saturday,2_daytime,43,14056.18,334.6709523809524,5.492619047619048
2024-08-17,Saturday,3_evening,44,13798.34,363.1142105263158,6.201315789473685
2024-08-17,Saturday,4_night,11,4655.14,465.514,8.677000000000001
2024-08-18,Sunday,1_morning,38,13606.3,377.9527777777778,6.494722222222222
2024-08-18,Sunday,2_daytime,34,12556.74,380.5072727272727,6.609393939393939
2024-08-18,Sunday,3_evening,49,18142.58,370.2567346938776,6.285714285714286
2024-08-18,Sunday,4_night,11,4673.71,424.88272727272727,7.819090909090909
2024-08-19,Monday,1_morning,34,11748.91,356.02757575757573,5.997575757575758
2024-08-19,Monday,2_daytime,40,13245.09,331.12725,5.3445
2024-08-19,Monday,3_evening,57,18214.23,325.25410714285715,5.310892857142858
2024-08-19,Monday,4_night,8,2126.73,354.455,5.988333333333333
2024-08-20,Tuesday,1_morning,42,16346.95,389.21309523809526,6.8152380952380955
2024-08-20,Tuesday,2_daytime,35,14356.76,410.19314285714285,7.232
2024-08-20,Tuesday,3_evening,36,12590.34,381.5254545454545,6.528181818181818
2024-08-20,Tuesday,4_night,16,6921.79,432.611875,7.93875
2024-08-21,Wednesday,1_morning,40,15111.38,397.6678947368421,6.9036842105263165
2024-08-21,Wednesday,2_daytime,35,11517.97,349.0293939393939,5.885151515151516
2024-08-21,Wednesday,3_evening,42,15096.44,377.411,6.558249999999999
2024-08-21,Wednesday,4_night,5,1620.69,324.13800000000003,5.292
2024-08-22,Thursday,1_morning,40,13632.76,340.819,5.58825
2024-08-22,Thursday,2_daytime,30,9091.04,313.4841379310345,4.85448275862069
2024-08-22,Thursday,3_evening,45,14016.27,311.47266666666667,4.883333333333334
2024-08-22,Thursday,4_night,16,5628.22,351.76375,5.949375
2024-08-23,Friday,1_morning,41,13717.47,334.57243902439023,5.386585365853659
2024-08-23,Friday,2_daytime,41,11504.960000000001,287.624,4.40175
2024-08-23,Friday,3_evening,44,14255.24,323.9827272727273,5.181818181818182
2024-08-23,Friday,4_night,9,4604.08,511.56444444444446,9.677777777777777
2024-08-24,Saturday,1_morning,48,14284.11,303.9172340425532,4.854042553191489
2024-08-24,Saturday,2_daytime,40,13223.46,330.5865,5.41125
2024-08-24,Saturday,3_evening,40,13377.05,352.02763157894736,5.926578947368421
2024-08-24,Saturday,4_night,12,4634.21,386.18416666666667,6.729166666666667
2024-08-25,Sunday,1_morning,45,15200.289999999999,361.91166666666663,6.11095238095238
2024-08-25,Sunday,2_daytime,31,10697.44,345.0787096774194,5.85258064516129
2024-08-25,Sunday,3_evening,57,18227.81,331.4147272727273,5.4523636363636365
2024-08-25,Sunday,4_night,14,4616.610000000001,329.7578571428572,5.362857142857143
2024-08-26,Monday,1_morning,37,12375.01,334.45972972972976,5.64972972972973
2024-08-26,Monday,2_daytime,33,11954.89,362.2693939393939,6.086363636363636
2024-08-26,Monday,3_evening,37,10534.68,319.2327272727273,5.192424242424242
2024-08-26,Monday,4_night,10,3317.47,331.74699999999996,5.439
2024-08-27,Tuesday,1_morning,49,18110.43,369.60061224489795,6.367142857142857
2024-08-27,Tuesday,2_daytime,26,8992.68,345.8723076923077,5.81076923076923
2024-08-27,Tuesday,3_evening,53,18244.05,344.227358490566,5.730943396226415
2024-08-27,Tuesday,4_night,11,4118.46,411.846,7.319
2024-08-28,Wednesday,1_morning,43,17538.65,407.8755813953489,7.148837209302325
2024-08-28,Wednesday,2_daytime,28,9726.06,374.0792307692308,6.459615384615384
2024-08-28,Wednesday,3_evening,40,13962.9,358.0230769230769,6.0407692307692304
2024-08-28,Wednesday,4_night,16,5013.5,334.23333333333335,5.503333333333333
2024-08-29,Thursday,1_morning,35,12912.039999999999,368.91542857142855,6.251142857142857
2024-08-29,Thursday,2_daytime,35,11807.51,347.27970588235297,5.7570588235294125
2024-08-29,Thursday,3_evening,50,16446.93,342.644375,5.683958333333333
2024-08-29,Thursday,4_night,13,3895.0699999999997,299.6207692307692,4.573076923076924
2024-08-30,Friday,1_morning,37,13323.59,360.097027027027,6.034864864864865
2024-08-30,Friday,2_daytime,34,11965.11,373.9096875,6.4146875
2024-08-30,Friday,3_evening,46,16768.52,381.1027272727273,6.685454545454545
2024-08-30,Friday,4_night,13,5113.8099999999995,393.36999999999995,6.907692307692307
2024-08-31,Saturday,1_morning,35,13031.95,394.9075757575758,6.908484848484848
2024-08-31,Saturday,2_daytime,18,5373.29,335.830625,5.506875
2024-08-31,Saturday,3_evening,48,17397.31,362.44395833333334,6.1187499999999995
2024-08-31,Saturday,4_night,8,3153.26,394.1575,6.84
2024-09-01,Sunday,1_morning,41,14087.61,370.7265789473684,6.365263157894737
2024-09-01,Sunday,2_daytime,40,12756.01,335.68447368421056,5.476842105263158
2024-09-01,Sunday,3_evening,53,15945.19,306.63826923076925,4.874807692307693
2024-09-01,Sunday,4_night,9,2584.85,323.10625,5.355
2024-09-02,Monday,1_morning,53,19657.08,393.14160000000004,6.8591999999999995
2024-09-02,Monday,2_daytime,33,10399.75,324.9921875,5.295
2024-09-02,Monday,3_evening,50,16144.2,336.33750000000003,5.525833333333334
2024-09-02,Monday,4_night,11,2839.11,283.911,4.362
2024-09-03,Tuesday,1_morning,28,9856.62,379.1007692307693,6.577307692307693
2024-09-03,Tuesday,2_daytime,32,12634.630000000001,407.5687096774194,7.193870967741935
2024-09-03,Tuesday,3_evening,56,17860.66,336.9935849056604,5.531132075471698
2024-09-03,Tuesday,4_night,11,3467.98,315.2709090909091,5.050909090909091
2024-09-04,Wednesday,1_morning,50,16269.539999999999,353.685652173913,5.9245652173913035
2024-09-04,Wednesday,2_daytime,39,12855.08,338.2915789473684,5.58
2024-09-04,Wednesday,3_evening,40,13631.46,349.52461538461534,5.824871794871795
2024-09-04,Wednesday,4_night,11,4584.62,416.78363636363633,7.445454545454546
2024-09-05,Thursday,1_morning,57,21870.170000000002,383.68719298245617,6.6798245614035086
2024-09-05,Thursday,2_daytime,38,12340.92,342.80333333333334,5.682222222222222
2024-09-05,Thursday,3_evening,41,15219.56,380.489,6.544
2024-09-05,Thursday,4_night,15,4108.29,293.44928571428574,4.501428571428571
2024-09-06,Friday,1_morning,56,20045.51,364.46381818181817,6.214727272727273
2024-09-06,Friday,2_daytime,36,12100.12,378.12875,6.544375
2024-09-06,Friday,3_evening,48,16588.44,345.5925,5.780833333333334
2024-09-06,Friday,4_night,12,3179.97,289.0881818181818,4.556363636363637
2024-09-07,Saturday,1_morning,38,11784.53,318.50081081081083,5.150810810810811
2024-09-07,Saturday,2_daytime,27,10040.039999999999,371.8533333333333,6.343333333333334
2024-09-07,Saturday,3_evening,53,17419.77,355.50551020408165,6.017755102040816
2024-09-07,Saturday,4_night,7,3800.41,542.9157142857142,10.432857142857143
2024-09-08,Sunday,1_morning,31,8505.18,293.2820689655172,4.568965517241379
2024-09-08,Sunday,2_daytime,39,12346.79,333.69702702702705,5.397567567567568
2024-09-08,Sunday,3_evening,44,15905.35,387.93536585365854,6.752195121951219
2024-09-08,Sunday,4_night,10,3989.55,398.95500000000004,7.127
2024-09-09,Monday,1_morning,42,15834.380000000001,377.00904761904764,6.591190476190476
2024-09-09,Monday,2_daytime,45,14317.71,357.94275,6.1137500000000005
2024-09-09,Monday,3_evening,63,19235.79,320.5965,5.110666666666666
2024-09-09,Monday,4_night,14,5131.32,394.7169230769231,6.9592307692307696
2024-09-10,Tuesday,1_morning,48,16086.44,357.47644444444444,6.044666666666666
2024-09-10,Tuesday,2_daytime,28,10937.24,390.61571428571426,6.835357142857142
2024-09-10,Tuesday,3_evening,51,19962.14,391.41450980392153,6.86313725490196
2024-09-10,Tuesday,4_night,19,6312.36,332.2294736842105,5.378947368421053
2024-09-11,Wednesday,1_morning,51,20484.79,426.76645833333333,7.7129166666666675
2024-09-11,Wednesday,2_daytime,37,12708.08,343.46162162162165,5.697837837837838
2024-09-11,Wednesday,3_evening,47,14062.48,305.70608695652174,4.795434782608695
2024-09-11,Wednesday,4_night,7,2384.04,397.34,7.158333333333334
2024-09-12,Thursday,1_morning,40,13547.54,356.5142105263158,6.037894736842105
2024-09-12,Thursday,2_daytime,30,8474.42,292.22137931034484,4.502068965517242
2024-09-12,Thursday,3_evening,65,22283.8,359.416129032258,6.106290322580645
2024-09-12,Thursday,4_night,10,2575.86,257.586,3.728
2024-09-13,Friday,1_morning,36,15214.05,422.61249999999995,7.6561111111111115
2024-09-13,Friday,2_daytime,35,14588.64,442.08,8.13939393939394
2024-09-13,Friday,3_evening,44,15736.05,383.8060975609756,6.677560975609755
2024-09-13,Friday,4_night,6,1888.92,377.784,6.465999999999999
2024-09-14,Saturday,1_morning,38,12614.050000000001,340.9202702702703,5.712972972972973
2024-09-14,Saturday,2_daytime,28,7511.1900000000005,300.4476,4.7428
2024-09-14,Saturday,3_evening,55,19892.829999999998,382.55442307692306,6.613461538461538
2024-09-14,Saturday,4_night,9,3295.96,366.21777777777777,6.318888888888889
2024-09-15,Sunday,1_morning,47,17450.18,379.3517391304348,6.54304347826087
2024-09-15,Sunday,2_daytime,22,6681.43,318.16333333333336,5.101428571428571
2024-09-15,Sunday,3_evening,42,13370.28,326.10439024390246,5.31609756097561
2024-09-15,Sunday,4_night,12,3982.64,362.0581818181818,6.113636363636363
2024-09-16,Monday,1_morning,45,14230.37,323.4175,5.263863636363636
2024-09-16,Monday,2_daytime,30,10934.789999999999,377.061724137931,6.5024137931034485
2024-09-16,Monday,3_evening,41,17284.010000000002,432.1002500000001,7.805
2024-09-16,Monday,4_night,11,3147.36,286.12363636363636,4.322727272727272
2024-09-17,Tuesday,1_morning,44,14926.18,355.3852380952381,5.953095238095238
2024-09-17,Tuesday,2_daytime,30,9404.58,313.486,4.930000000000001
2024-09-17,Tuesday,3_evening,46,16656.88,370.1528888888889,6.412222222222223
2024-09-17,Tuesday,4_night,6,2291.87,381.9783333333333,6.853333333333333
2024-09-18,Wednesday,1_morning,39,13663.47,369.28297297297297,6.294864864864865
2024-09-18,Wednesday,2_daytime,39,11338.34,306.4416216216216,4.787567567567567
2024-09-18,Wednesday,3_evening,55,22998.51,433.9341509433962,7.822452830188679
2024-09-18,Wednesday,4_night,19,5091.32,299.4894117647059,4.695294117647059
2024-09-19,Thursday,1_morning,33,10552.25,363.87068965517244,6.160344827586207
2024-09-19,Thursday,2_daytime,36,11612.69,331.79114285714286,5.4068571428571435
2024-09-19,Thursday,3_evening,39,13527.23,365.6008108108108,6.239189189189189
2024-09-19,Thursday,4_night,8,2088.54,298.36285714285714,4.771428571428571
2024-09-20,Friday,1_morning,44,14524.42,337.77720930232556,5.6000000000000005
2024-09-20,Friday,2_daytime,39,11502.8,294.9435897435897,4.5087179487179485
2024-09-20,Friday,3_evening,42,15039.94,375.99850000000004,6.468000000000001
2024-09-20,Friday,4_night,8,2611.16,326.395,5.37625
2024-09-21,Saturday,1_morning,32,11552.26,361.008125,6.05375
2024-09-21,Saturday,2_daytime,24,9912.67,413.02791666666667,7.22125
2024-09-21,Saturday,3_evening,44,17283.71,392.8115909090909,6.848636363636363
2024-09-21,Saturday,4_night,10,4273.44,427.34399999999994,7.728
2024-09-22,Sunday,1_morning,36,12348.16,343.00444444444446,5.715833333333333
2024-09-22,Sunday,2_daytime,36,16239.380000000001,463.98228571428575,8.496857142857143
2024-09-22,Sunday,3_evening,49,17535.96,373.1055319148936,6.439787234042553
2024-09-22,Sunday,4_night,8,2464.48,308.06,4.90875
2024-09-23,Monday,1_morning,39,13723.61,351.8874358974359,5.902820512820513
2024-09-23,Monday,2_daytime,30,10672.74,368.0255172413793,6.255862068965518
2024-09-23,Monday,3_evening,44,13982.37,325.1713953488372,5.275581395348837
2024-09-23,Monday,4_night,13,4969.15,414.0958333333333,7.444166666666667
2024-09-24,Tuesday,1_morning,53,19101.920000000002,367.3446153846154,6.25
2024-09-24,Tuesday,2_daytime,32,11176.03,360.5170967741936,6.035483870967742
